gene_id,SRR1778917,SRR1778919,SRR1778921,SRR1778922,SRR1778923,SRR1778925,SRR1778927,SRR1778929,SRR1778930,SRR1778931,SRR1778932
gene-RGQ29_016763,0,3,45,0,0,0,29,20,27,9,15
gene-RGQ29_016764,0,0,18,8,13,0,22,12,19,13,10
gene-RGQ29_016765,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_016767,0,19,33,15,14,0,23,23,9,11,55
gene-RGQ29_016770,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_016756,13,20,155,81,51,41,185,80,58,154,97
gene-RGQ29_016757,30,129,678,163,45,48,614,477,398,660,992
gene-RGQ29_016758,117,506,748,715,326,69,589,534,393,725,1113
gene-RGQ29_016759,26,16,124,182,68,31,207,72,79,179,368
gene-RGQ29_016761,44,25,125,266,93,30,177,74,88,126,87
gene-RGQ29_016766,3,0,7,18,3,23,8,5,3,10,12
gene-RGQ29_016768,5,1,20,42,9,3,27,16,11,23,25
gene-RGQ29_016769,160,90,89,845,125,22,47,56,39,82,102
gene-RGQ29_016771,5,4,53,43,32,12,50,17,48,34,18
gene-RGQ29_016772,105,118,190,675,141,26,108,116,105,154,213
gene-RGQ29_016773,14,5,31,75,46,22,64,16,21,100,65
gene-RGQ29_016776,36,60,92,56,14,22,50,56,28,79,55
gene-RGQ29_016777,303,339,862,1047,235,541,589,579,398,899,444
gene-RGQ29_016780,0,0,0,1051,9,127,16,0,0,1194,21
gene-RGQ29_016781,148,161,339,521,121,246,321,263,165,498,138
gene-RGQ29_016783,22,12,14,30,6,24,16,16,12,22,20
gene-RGQ29_016782,5440,2446,4095,8974,1988,5478,3993,4553,2392,8399,5797
gene-RGQ29_016784,74,48,99,165,58,75,104,104,28,144,125
gene-RGQ29_016785,46,133,118,228,45,164,113,76,53,152,101
gene-RGQ29_016787,9,5,8,13,0,26,0,0,0,0,0
gene-RGQ29_016788,31,110,158,256,52,3226,150,121,77,206,208
gene-RGQ29_016789,154,159,813,931,237,503,538,466,327,832,406
gene-RGQ29_016790,145,131,249,409,73,236,244,190,142,282,288
gene-RGQ29_016793,498,1396,1594,2453,581,1222,1505,1199,785,1961,1643
gene-RGQ29_016794,61,0,38,60,159,20,359,31,14,68,36
gene-RGQ29_016795,195,202,1697,1744,656,304,1697,1254,762,1865,754
gene-RGQ29_016801,22,0,4,53,13,19,54,0,0,35,0
gene-RGQ29_016802,19,8,23,19,5,31,20,18,13,48,19
gene-RGQ29_016804,0,0,0,0,0,5,0,0,0,0,0
gene-RGQ29_016817,36,8,27,85,14,79,23,29,0,69,63
gene-RGQ29_016827,0,0,0,4,0,16,0,0,0,0,0
gene-RGQ29_016829,2,0,0,0,0,12885,9,0,0,0,0
gene-RGQ29_016830,242,167,651,1325,214,294,631,428,306,871,487
gene-RGQ29_016840,0,7,11,0,0,0,0,0,7,0,12
gene-RGQ29_016839,29,455,1101,396,174,79,985,467,493,1008,927
gene-RGQ29_016841,180,300,534,617,168,487,405,421,264,519,286
gene-RGQ29_016842,235,126,408,794,129,708,378,239,183,631,339
gene-RGQ29_016843,178,212,575,643,166,465,457,480,302,535,409
gene-RGQ29_016844,1,2,36,14,24,0,78,52,29,0,7
gene-RGQ29_016845,76,37,79,117,11,28,30,62,34,109,81
gene-RGQ29_016832,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_016835,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_016831,1670,293,92,826,55,185,339,47,43,203,17
gene-RGQ29_016833,1705,297,87,705,53,188,344,48,35,189,16
gene-RGQ29_016834,1767,302,87,698,53,190,351,47,40,189,21
gene-RGQ29_016836,176,32,9,89,5,18,30,13,5,21,0
gene-RGQ29_016837,235,37,0,103,0,37,36,0,0,25,0
gene-RGQ29_016838,328,317,563,768,172,1018,474,355,237,815,466
gene-RGQ29_016847,91,128,243,540,53,286,206,103,109,539,206
gene-RGQ29_016848,16,0,5,9,8,0,41,6,0,10,0
gene-RGQ29_016849,110,59,5,20,0,12,14,3,0,32,9
gene-RGQ29_016850,1007,66,23,387,55,134,152,27,19,450,127
gene-RGQ29_016854,37,0,159,60,78,831,230,71,64,49,135
gene-RGQ29_016856,609,15,128,1500,298,563,689,99,79,1005,290
gene-RGQ29_016857,145,207,224,517,110,256,269,157,96,353,111
gene-RGQ29_016858,15,34,312,632,161,150,359,100,115,2468,100
gene-RGQ29_016859,696,469,1536,1804,393,745,1143,1234,680,1613,664
gene-RGQ29_016860,103,129,132,202,17,86,56,103,70,141,94
gene-RGQ29_016861,137,195,738,1172,526,29,889,605,416,910,2122
gene-RGQ29_016864,43,0,0,64,39,10,62,0,0,50,25
gene-RGQ29_016865,147,0,41,271,70,36,141,37,18,134,28
gene-RGQ29_016866,0,3,0,2,0,188,10,7,0,53,52
gene-RGQ29_016867,33,61,73,78,40,116,132,32,14,263,161
gene-RGQ29_016869,271,8,0,549,10,1695,66,10,0,223,258
gene-RGQ29_016868,129,7,27,111,34,28,68,35,15,74,79
gene-RGQ29_016870,272,13,0,122,0,383,22,0,0,39,84
gene-RGQ29_016871,20,0,3,13,6,3,14,8,4,17,12
gene-RGQ29_016872,623,1285,0,13,13,81,31,0,0,4,10
gene-RGQ29_016873,32,139,40,72,25,56,119,24,14,67,17
gene-RGQ29_016874,9,21,0,0,0,0,0,0,0,0,0
gene-RGQ29_016875,8,41,0,0,0,18,0,0,0,3,0
gene-RGQ29_016876,6,0,0,0,0,250,23,4,0,45,0
gene-RGQ29_016877,4,0,0,13,3,2,0,0,0,9,0
gene-RGQ29_016878,151,136,450,949,163,462,436,285,230,706,294
gene-RGQ29_016879,338,604,256,419,79,253,268,169,99,408,202
gene-RGQ29_016880,18,0,0,0,5,168,0,4,0,9,9
gene-RGQ29_016881,1888,595,1118,5863,1136,5959,3017,866,476,4066,899
gene-RGQ29_016882,92,30,11,62,0,113,69,8,0,62,81
gene-RGQ29_016883,150,90,204,246,57,54,122,148,95,264,148
gene-RGQ29_016884,142,249,16,38,16,136,19,8,9,40,16
gene-RGQ29_016885,406,483,1345,746,183,296,819,745,517,1227,1193
gene-RGQ29_016886,514,515,1104,1650,609,1906,1509,692,502,1505,1210
gene-RGQ29_016887,40,49,68,105,36,37,103,58,35,103,31
gene-RGQ29_016888,61,121,753,292,189,491,609,391,306,283,218
gene-RGQ29_016889,3,4,12,10,0,4,3,10,3,12,3
gene-RGQ29_016896,4,2,217,56,84,88,142,100,95,665,2
gene-RGQ29_016891,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_016894,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_016890,6,86,262,133,24,49,196,184,201,301,192
gene-RGQ29_016892,282,92,145,295,81,1039,165,129,68,236,155
gene-RGQ29_016893,23,35,157,135,25,49,121,109,89,141,144
gene-RGQ29_016895,1042,289,379,1036,296,2872,476,376,150,826,268
gene-RGQ29_016897,207,75,126,167,33,109,82,84,42,251,115
gene-RGQ29_016899,2418,1699,1268,2474,473,2999,976,827,500,1659,1428
gene-RGQ29_016900,223,7,112,288,119,25,252,64,29,202,286
gene-RGQ29_016901,32,5,6,13,6,22,24,17,8,33,9
gene-RGQ29_016902,137,642,1241,1827,389,282,1596,1086,788,1064,695
gene-RGQ29_016903,2771,376,1000,3048,660,4757,1349,1112,505,2817,1649
gene-RGQ29_016904,93,18,70,222,73,217,149,50,33,249,49
gene-RGQ29_016905,1812,761,1201,2801,1182,4308,2239,1225,629,2393,1444
gene-RGQ29_016906,185,146,425,640,153,346,749,380,205,1206,875
gene-RGQ29_016907,281,28,676,701,779,32,1617,625,532,105,4
gene-RGQ29_016908,7,10,23,32,8,6,13,25,13,27,26
gene-RGQ29_016909,11,10,37,58,11,7,24,43,23,48,30
gene-RGQ29_016910,22,26,141,214,34,19,87,111,52,195,74
gene-RGQ29_016911,39,3,33,65,10,35,40,23,16,53,596
gene-RGQ29_016912,0,0,0,93,8,59,6,0,0,119,18
gene-RGQ29_016913,5,3,58,28,18,21,78,42,22,32,25
gene-RGQ29_016914,739,731,3872,5074,2151,2370,5751,3003,1886,4369,3394
gene-RGQ29_016915,132,124,234,518,150,375,322,181,115,437,165
gene-RGQ29_016917,4836,1236,2272,4457,971,6500,2169,2929,1538,4903,5065
gene-RGQ29_016918,8,436,207,120,36,0,120,96,81,35,89
gene-RGQ29_016919,58,89,393,567,166,256,323,298,162,528,226
gene-RGQ29_016920,562,602,1226,1746,537,684,1550,1043,549,1196,1242
gene-RGQ29_016921,8,5,51,197,39,23,77,30,18,696,42
gene-RGQ29_016924,29,19,126,230,128,6,157,57,95,36,34
gene-RGQ29_016925,84,51,64,238,20,288,74,65,42,202,196
gene-RGQ29_016926,3,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_016931,0,0,63,15,19,0,39,51,29,23,61
gene-RGQ29_016930,239,34,0,195,6,130,54,10,0,234,105
gene-RGQ29_016932,49,0,4,40,0,17,20,3,0,20,17
gene-RGQ29_016934,1,0,18,0,12,0,10,6,7,8,7
gene-RGQ29_016935,28,38,1030,80,223,46,713,579,376,96,374
gene-RGQ29_016937,20,4,100,36,4,10,128,43,39,56,22
gene-RGQ29_016938,116,0,0,211,66,10,93,0,0,129,9
gene-RGQ29_016939,97,76,156,81,107,49,322,71,66,102,87
gene-RGQ29_016940,47,21,145,24,74,24,324,57,47,28,85
gene-RGQ29_016943,577,1615,3561,2673,919,1747,2357,2759,1807,2808,3263
gene-RGQ29_016944,22,15,36,48,15,614,63,14,12,97,16
gene-RGQ29_016945,291,409,1320,1341,473,537,960,1112,545,1030,722
gene-RGQ29_016947,2,3,55,3,6,10,204,74,127,6,8
gene-RGQ29_016948,0,0,0,0,0,0,87,25,0,0,0
gene-RGQ29_016950,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_016949,15,3,41,29,9,6,20,9,18,27,6
gene-RGQ29_016951,20,10,609,1,88,28,820,156,296,5,163
gene-RGQ29_016952,0,0,55,0,0,0,6,25,14,0,0
gene-RGQ29_016956,62,41,0,40,24,161,48,2,0,31,0
gene-RGQ29_016957,439,394,208,500,176,142,259,156,105,363,214
gene-RGQ29_016959,83,157,306,415,72,204,181,216,152,384,267
gene-RGQ29_016960,20,0,11,62,16,4,6,3,4,12,14
gene-RGQ29_016962,2,0,8,0,0,2,0,0,0,0,0
gene-RGQ29_016965,32,18,589,48,85,10,230,492,340,0,321
gene-RGQ29_016966,26,20,46,92,15,74,40,25,16,57,32
gene-RGQ29_016967,0,26,10,15,6,14,15,5,5,3,11
gene-RGQ29_016968,8474,3356,5149,11902,3182,27224,5605,6036,2796,11780,6589
gene-RGQ29_016969,769,133,570,1552,553,1260,1607,396,221,970,477
gene-RGQ29_016970,96,372,488,340,53,118,223,258,176,376,195
gene-RGQ29_016971,40,10,20,38,26,11,66,14,7,26,26
gene-RGQ29_016972,1169,774,1005,1603,370,669,754,945,452,1411,1180
gene-RGQ29_016973,59,0,44,71,22,124,204,38,47,111,2
gene-RGQ29_016976,22,42,53,89,7,0,23,27,19,73,33
gene-RGQ29_016977,0,0,0,3,0,0,0,0,0,0,0
gene-RGQ29_016978,0,0,17,26,0,0,6,6,13,19,4
gene-RGQ29_016975,3716,2267,3908,8146,2128,4541,5141,3624,1952,7995,3283
gene-RGQ29_016979,0,0,0,2,0,0,0,0,0,0,0
gene-RGQ29_016981,128,230,1017,669,115,310,482,544,445,815,779
gene-RGQ29_016984,112,99,514,698,162,473,446,300,204,658,512
gene-RGQ29_016986,284,21,821,444,293,332,762,480,334,447,1173
gene-RGQ29_016987,435,338,1567,2187,785,499,2937,944,748,2456,2400
gene-RGQ29_016988,97,191,457,465,135,538,360,291,210,473,476
gene-RGQ29_016989,410,313,753,883,228,904,682,690,379,866,1713
gene-RGQ29_016993,1,0,0,7,0,2,1,0,0,2,2
gene-RGQ29_016994,15,16,24,33,5,8,31,22,25,43,16
gene-RGQ29_016995,86,186,289,375,79,201,134,115,81,273,74
gene-RGQ29_016996,334,308,662,930,290,223,813,579,367,865,539
gene-RGQ29_016997,42,35,180,146,10,9,91,131,84,77,17
gene-RGQ29_016998,26,90,67,31,17,22,87,87,29,125,28
gene-RGQ29_016999,7,15,28,35,10,20,22,19,13,43,7
gene-RGQ29_017000,106,13,324,75,248,53,604,141,124,45,24
gene-RGQ29_017001,238,513,835,734,214,479,694,496,337,610,936
gene-RGQ29_017002,649,233,274,1212,202,139,460,203,94,840,141
gene-RGQ29_017003,234,415,1715,1986,531,568,1376,1241,797,1751,2055
gene-RGQ29_017005,50,316,290,259,62,118,229,269,162,261,270
gene-RGQ29_017006,184,227,124,203,48,86,86,41,57,199,91
gene-RGQ29_017007,179,3,127,495,181,20,368,50,64,378,78
gene-RGQ29_017008,244,264,371,739,103,676,252,266,224,562,238
gene-RGQ29_017009,126,7,214,317,53,25,109,123,79,539,184
gene-RGQ29_017015,124,32,102,152,23,50,52,91,26,136,90
gene-RGQ29_017016,243,264,475,611,95,279,407,387,236,461,450
gene-RGQ29_017017,14,12,97,128,32,17,45,32,25,118,33
gene-RGQ29_017018,8,0,32,31,4,14,19,14,15,16,12
gene-RGQ29_017021,10,0,26,9,0,14,65,15,10,44,17
gene-RGQ29_017022,37,309,848,524,123,80,587,527,383,600,531
gene-RGQ29_017029,3,0,5,0,0,3,31,0,5,17,7
gene-RGQ29_017031,0,0,3,0,0,0,7,0,0,0,0
gene-RGQ29_017032,4,5,21,4,19,3,66,16,11,0,0
gene-RGQ29_017033,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017047,74,158,723,614,171,121,1061,512,375,1128,1200
gene-RGQ29_017034,0,0,21,0,13,0,37,0,9,0,0
gene-RGQ29_017035,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017036,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017037,0,0,0,0,8,0,3,0,0,0,0
gene-RGQ29_017038,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017039,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017040,0,7,19,0,0,5,20,19,15,9,18
gene-RGQ29_017041,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017043,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017046,0,2,87,7,0,0,62,61,93,6,4
gene-RGQ29_017045,17,10,136,18,18,0,210,70,69,38,17
gene-RGQ29_017042,27,29,14,92,23,26,25,15,12,30,37
gene-RGQ29_017044,114,91,1166,543,406,16,2550,869,682,505,2260
gene-RGQ29_017048,97,33,198,195,37,10,488,207,123,188,939
gene-RGQ29_017049,56,21,34,104,40,56,44,31,19,64,14
gene-RGQ29_017050,70,8,12,133,5,3,6,12,13,9,9
gene-RGQ29_017051,25,203,232,623,40,13,131,154,167,176,626
gene-RGQ29_017052,25,0,9,97,0,0,6,4,0,3,20
gene-RGQ29_017053,46,67,409,299,23,13,151,230,142,99,1046
gene-RGQ29_017057,143,196,142,231,37,516,156,130,82,256,134
gene-RGQ29_017059,72,103,102,114,15,356,118,86,59,223,114
gene-RGQ29_017066,1,170,2,8,0,0,0,5,0,0,0
gene-RGQ29_017068,290,21,129,517,116,607,174,110,96,279,163
gene-RGQ29_017069,39,6,97,18,146,2,154,32,21,0,0
gene-RGQ29_017070,3,8,653,13,35,1,147,277,263,11,217
gene-RGQ29_017071,2,0,23,2,20,1,58,2,6,0,0
gene-RGQ29_017072,8,3,4639,23,189,4,797,1955,1840,47,1681
gene-RGQ29_017073,5,9,9,15,0,0,14,2,2,0,0
gene-RGQ29_017075,11,0,39,8,59,9,119,13,4,6,0
gene-RGQ29_017076,57,54,350,526,150,12,314,185,143,411,232
gene-RGQ29_017077,15,8,168,64,53,0,102,66,80,74,61
gene-RGQ29_017078,24,0,47,6,110,19,246,11,13,2,0
gene-RGQ29_017079,8,0,0,53,23,0,0,0,0,0,0
gene-RGQ29_017080,30,10,317,38,183,15,479,155,145,14,0
gene-RGQ29_017081,31,11,381,62,237,15,542,175,166,17,19
gene-RGQ29_017082,38,7,426,71,254,11,641,195,175,14,24
gene-RGQ29_017084,3,0,223,13,108,0,360,96,81,6,14
gene-RGQ29_017085,16,50,72,30,44,15,91,39,28,15,4
gene-RGQ29_017086,304,35,231,581,432,1199,733,97,98,467,165
gene-RGQ29_017087,1347,19,255,1251,224,418,403,189,138,1008,297
gene-RGQ29_017093,15,2,0,64,23,0,0,0,0,5,0
gene-RGQ29_017094,3,0,1,7,3,0,4,0,0,3,0
gene-RGQ29_017095,3,0,2,0,0,0,2,0,0,0,0
gene-RGQ29_017096,15,9,258,32,78,0,248,95,105,20,26
gene-RGQ29_017097,7,0,14,14,2,3,7,14,2,1,4
gene-RGQ29_017098,0,0,238,29,62,0,144,95,96,9,20
gene-RGQ29_017099,2,0,2,4,0,2,3,0,0,6,0
gene-RGQ29_017101,1,3,3,12,0,1,2,2,0,26,3
gene-RGQ29_017102,16,5,11,12,2,8,28,7,8,10,8
gene-RGQ29_017103,4,0,276,5,171,0,549,62,95,3,0
gene-RGQ29_017105,0,0,47,0,57,0,131,18,15,2,4
gene-RGQ29_017106,13,17,423,63,186,0,608,211,169,16,43
gene-RGQ29_017107,984,841,2865,3665,809,2218,1985,2173,1358,3289,3251
gene-RGQ29_017108,24,0,0,273,18,6,70,8,14,219,11
gene-RGQ29_017110,0,8,0,0,0,0,0,0,0,0,0
gene-RGQ29_017112,295,389,680,1514,292,928,915,411,296,1325,407
gene-RGQ29_017113,161,633,1980,1864,352,380,1029,1325,1062,1639,1415
gene-RGQ29_017114,56,126,414,329,48,330,247,245,172,397,263
gene-RGQ29_017116,58,96,223,228,43,102,127,150,107,185,295
gene-RGQ29_017117,51,25,211,109,17,80,90,98,102,149,85
gene-RGQ29_017118,0,0,348,310,323,0,202,22,231,25,9
gene-RGQ29_017119,36,36,74,1430,378,0,134,42,36,68,25
gene-RGQ29_017122,136,4273,119161,41862,3834,196,6577,26158,18156,18221,8326
gene-RGQ29_017124,63,24,104,1170,144,57,367,104,111,489,42
gene-RGQ29_017126,58,7,6,161,48,0,25,5,0,40,5
gene-RGQ29_017127,24,67,222,219,67,113,828,182,161,495,379
gene-RGQ29_017128,126,59,322,458,222,98,543,295,167,410,690
gene-RGQ29_017130,141,1208,1199,939,176,992,643,742,457,1009,682
gene-RGQ29_017131,0,0,0,22,0,371,0,0,0,21,0
gene-RGQ29_017132,1703,909,1281,3484,1038,3117,2097,1160,630,2692,1412
gene-RGQ29_017133,19,115,114,118,20,48,81,66,51,102,107
gene-RGQ29_017134,272,2402,2977,2011,415,1108,1918,1729,1735,2769,2134
gene-RGQ29_017135,0,0,115,30,0,27,59,56,68,85,16
gene-RGQ29_017136,0,868,92,7,8,5,105,54,77,55,24
gene-RGQ29_017137,6,46,70,78,10,20,39,23,46,46,40
gene-RGQ29_017138,15,64,92,121,39,34,86,66,56,76,94
gene-RGQ29_017139,42,230,887,724,123,144,433,476,563,735,282
gene-RGQ29_017140,167,1467,2982,2501,366,442,1286,1565,1824,2202,1034
gene-RGQ29_017141,274,586,1918,1495,287,1081,1424,1005,1088,2159,498
gene-RGQ29_017144,0,3,0,0,0,0,0,0,0,0,0
gene-RGQ29_017145,0,33,125,0,0,21,84,55,71,84,43
gene-RGQ29_017147,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017150,110,105,152,324,77,71,158,91,98,210,53
gene-RGQ29_017151,225,4,0,901,29,51,145,59,7,571,101
gene-RGQ29_017152,89,0,147,96,40,0,101,126,80,26,24
gene-RGQ29_017154,8,0,2,105,66,39,84,8,6,39,0
gene-RGQ29_017155,70,39,42,873,54,119,236,57,40,567,292
gene-RGQ29_017156,51,264,79,41,24,49,78,49,32,41,99
gene-RGQ29_017157,903,404,1824,2363,428,1527,1053,1643,891,1900,1469
gene-RGQ29_017158,81,42,96,136,38,154,87,76,57,125,55
gene-RGQ29_017159,22,0,6,73,0,0,17,8,0,72,34
gene-RGQ29_017160,311,243,472,804,169,1428,508,456,261,695,436
gene-RGQ29_017161,181,546,2604,2860,729,518,2189,1664,1374,2490,2001
gene-RGQ29_017162,7,0,0,18,5,0,0,0,0,0,0
gene-RGQ29_017163,1737,406,717,1723,375,3637,812,829,415,1598,578
gene-RGQ29_017164,122,409,522,446,136,240,381,381,239,473,434
gene-RGQ29_017165,191,645,268,42,167,113,726,84,65,96,128
gene-RGQ29_017168,6,10,115,84,60,510,89,53,40,83,17
gene-RGQ29_017169,122,106,409,879,254,460,773,306,202,982,407
gene-RGQ29_017170,115,127,430,328,145,178,291,296,164,372,277
gene-RGQ29_017172,75,90,481,496,133,147,413,398,343,423,296
gene-RGQ29_017174,0,0,19,30,0,0,74,15,11,23,26
gene-RGQ29_017177,0,0,0,23,6,0,9,0,0,5,0
gene-RGQ29_017173,14,3,34,46,34,0,80,16,15,23,13
gene-RGQ29_017175,13,0,4,32,21,0,16,0,5,8,0
gene-RGQ29_017176,4,2,2,21,8,3,2,4,1,7,6
gene-RGQ29_017178,1,2,9,23,2,0,7,8,6,4,3
gene-RGQ29_017179,21,39,249,297,78,27,228,140,92,256,66
gene-RGQ29_017180,42,19,79,162,37,175,146,66,23,175,85
gene-RGQ29_017181,111,61,137,296,99,123,103,104,61,143,86
gene-RGQ29_017182,5,3,15,22,15,76,10,9,3,11,3
gene-RGQ29_017183,11,2,30,40,14,272,37,37,16,97,43
gene-RGQ29_017184,33,178,36,85,27,351,116,56,8,58,202
gene-RGQ29_017185,32,681,659,310,100,103,342,326,200,272,481
gene-RGQ29_017186,19,56,171,121,47,18,185,107,59,86,201
gene-RGQ29_017187,13,3,15,57,17,16,47,12,7,50,8
gene-RGQ29_017188,3,0,0,0,0,5,0,0,0,3,0
gene-RGQ29_017189,1,5,17,14,3,2,5,9,6,12,13
gene-RGQ29_017190,2,19,10,7,4,13,11,7,4,12,13
gene-RGQ29_017192,1,11,6,5,4,12,7,6,1,7,7
gene-RGQ29_017194,118,96,115,189,25,151,89,54,47,141,131
gene-RGQ29_017195,0,2,0,0,0,4,0,0,0,0,0
gene-RGQ29_017196,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017197,0,28,13,32,6,10,8,8,5,9,0
gene-RGQ29_017198,41,28,137,224,26,70,117,113,72,188,45
gene-RGQ29_017199,49,22,113,252,44,90,106,89,53,156,32
gene-RGQ29_017200,32,49,205,273,40,92,137,134,93,195,90
gene-RGQ29_017201,9,13,37,35,3,31,28,27,23,44,25
gene-RGQ29_017202,50,50,73,316,55,45,61,56,43,127,39
gene-RGQ29_017203,8,10,87,96,17,40,67,57,42,89,53
gene-RGQ29_017204,2,1,8,27,2,103,13,11,4,59,15
gene-RGQ29_017205,1,2,1,19,4,26,0,1,2,4,4
gene-RGQ29_017206,49,182,647,642,114,196,663,375,355,885,702
gene-RGQ29_017209,18,343,58,7,71,5,144,38,22,31,24
gene-RGQ29_017211,0,0,0,28,15,19,15,0,0,0,0
gene-RGQ29_017212,0,0,0,10,0,9,0,0,0,0,0
gene-RGQ29_017213,0,0,0,0,0,0,16,0,0,0,0
gene-RGQ29_017214,1,0,0,0,0,2,1,0,0,0,0
gene-RGQ29_017215,14,0,0,4,0,13,6,0,0,7,2
gene-RGQ29_017219,24,141,491,199,147,366,429,133,168,433,553
gene-RGQ29_017220,17,79,0,6,0,225,7,0,0,0,0
gene-RGQ29_017227,157,827,807,808,301,418,845,447,367,788,411
gene-RGQ29_017228,989,587,1568,2113,620,1494,1608,1226,747,1761,839
gene-RGQ29_017229,116,221,365,411,53,142,210,233,155,435,370
gene-RGQ29_017230,225,348,421,853,166,399,345,299,214,460,419
gene-RGQ29_017231,97,264,1003,478,423,152,1857,639,414,619,479
gene-RGQ29_017232,52,11,23,254,56,39,118,17,5,151,61
gene-RGQ29_017233,131,316,735,1356,265,266,1141,476,286,1198,941
gene-RGQ29_017234,451,1381,680,1610,284,859,893,452,272,1419,542
gene-RGQ29_017238,4,0,0,1,16,0,2,0,0,0,0
gene-RGQ29_017239,2,0,0,1,5,0,1,0,0,0,0
gene-RGQ29_017240,1,0,0,0,0,2,0,0,0,0,0
gene-RGQ29_017241,134,0,0,42,16,17,11,0,6,41,21
gene-RGQ29_017243,2,1442,55,4,18,0,27,26,14,25,0
gene-RGQ29_017246,60,46,94,263,73,185,163,101,31,161,225
gene-RGQ29_017247,979,493,669,2198,475,1387,895,573,344,1526,557
gene-RGQ29_017249,125,0,0,84,9,0,26,8,0,47,167
gene-RGQ29_017251,78,101,376,326,131,144,469,281,194,381,241
gene-RGQ29_017252,425,18,0,474,0,37,134,5,0,363,137
gene-RGQ29_017254,316,145,288,812,168,993,392,214,132,612,247
gene-RGQ29_017256,85,1041,687,522,159,545,518,660,240,447,605
gene-RGQ29_017257,1,1,1,1,1,1,1,1,1,1,1
gene-RGQ29_017258,0,0,0,0,0,7768,5,0,0,0,0
gene-RGQ29_017260,46,5,83,36,56,13,238,49,36,46,53
gene-RGQ29_017263,0,0,0,0,0,2,17,0,0,0,10
gene-RGQ29_017265,7,20,12,22,6,14,15,0,8,15,8
gene-RGQ29_017268,0,0,0,0,11,3,7,0,0,3,3
gene-RGQ29_017269,312,295,520,855,277,819,730,334,228,733,446
gene-RGQ29_017270,249,76,957,1672,312,651,826,583,560,1441,339
gene-RGQ29_017274,373,325,539,719,213,989,449,346,263,606,1100
gene-RGQ29_017275,0,19,93,71,15,13,43,75,54,51,60
gene-RGQ29_017276,75,15,94,235,80,170,116,122,54,132,53
gene-RGQ29_017277,66,112,35,97,12,34,38,30,17,105,46
gene-RGQ29_017279,5,0,149,12,120,87,476,42,44,3,21
gene-RGQ29_017280,5,0,156,14,128,90,491,50,52,5,25
gene-RGQ29_017281,0,0,46,2,36,23,147,14,21,0,12
gene-RGQ29_017283,109,39,85,184,40,77,70,74,42,85,48
gene-RGQ29_017282,4246,495,706,2373,495,7208,1081,1281,527,2060,2189
gene-RGQ29_017284,49,37,87,207,45,75,65,96,46,74,81
gene-RGQ29_017286,58,67,206,208,69,141,113,158,78,161,136
gene-RGQ29_017287,3,0,4,3,0,4,2,2,3,2,3
gene-RGQ29_017288,21,0,0,13,5,38,6,6,0,9,14
gene-RGQ29_017289,4,0,0,8,5,7,3,6,1,6,5
gene-RGQ29_017290,101,47,177,327,83,294,199,146,75,325,199
gene-RGQ29_017291,249,158,692,882,165,1172,571,456,344,997,675
gene-RGQ29_017292,140,52,94,225,35,375,106,70,26,178,237
gene-RGQ29_017293,70,36,53,117,26,180,78,42,24,120,72
gene-RGQ29_017294,115,173,304,330,65,184,220,209,160,322,314
gene-RGQ29_017295,741,498,1064,3009,1362,1432,3061,734,578,2873,2746
gene-RGQ29_017296,326,392,744,731,97,667,260,498,333,587,546
gene-RGQ29_017297,49,33,117,278,50,264,163,84,64,223,108
gene-RGQ29_017298,14,31,12,15,7,39,58,11,10,42,8
gene-RGQ29_017299,0,49,139,26,6,77,91,86,59,114,88
gene-RGQ29_017300,0,0,0,9,0,4,0,0,3,4,0
gene-RGQ29_017301,99,61,37,36,22,90,139,23,14,140,34
gene-RGQ29_017303,26,24,6,10,5,46,61,6,0,45,23
gene-RGQ29_017304,50,39,15,32,7,48,84,18,10,73,22
gene-RGQ29_017305,90,162,524,662,121,534,404,351,246,498,388
gene-RGQ29_017306,18,79,144,85,22,60,52,108,53,71,132
gene-RGQ29_017307,220,617,1049,808,666,469,1507,963,463,798,840
gene-RGQ29_017309,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_017308,11,330,306,16,33,0,111,257,120,31,582
gene-RGQ29_017311,7,98,104,13,0,0,28,35,43,10,40
gene-RGQ29_017313,362,77,393,929,195,1558,369,293,187,738,764
gene-RGQ29_017314,51,0,6,93,95,18,133,0,0,40,0
gene-RGQ29_017315,0,0,11,0,0,0,13,0,4,0,7
